Y;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50;X51;X52;X53;X54;X55;X56;X57;X58;X59;X60;X61;X62;X63;X64;X65;X66;X67;X68;X69;X70;X71;X72;X73;X74;X75;X76;X77;X78;X79;X80;X81;X82;X83;X84;X85;X86;X87;X88;X89;X90;X91;X92;X93;X94;X95;X96;X97;X98;X99;X100;X101;X102;X103;X104;X105;X106;X107;X108;X109;X110;X111;X112;X113;X114;X115;X116;X117;X118;X119;X120;X121;X122;X123;X124;X125;X126;X127;X128;X129;X130;X131;X132;X133;X134;X135;X136;X137;X138;X139;X140;X141;X142;X143;X144;X145;X146;X147;X148;X149;X150;X151;X152;X153;X154;X155;X156;X157;X158;X159;X160;X161;X162;X163;X164;X165;X166;X167;X168;X169;X170;X171;X172;X173;X174;X175;X176;X177;X178;X179;X180;X181;X182;X183;X184;X185;X186;X187;X188;X189;X190;X191;X192;X193;X194;X195;X196;X197;X198;X199;X200;X201;X202;X203;X204;X205;X206;X207;X208;X209;X210;X211;X212;X213;X214;X215;X216;X217;X218;X219;X220;X221;X222;X223;X224;X225;X226;X227;X228;X229;X230;X231;X232;X233;X234;X235;X236;X237;X238;X239;X240;X241;X242
S;0.160147309;0.113861386;0.118618108;0.168539326;0.174603175;0.181818182;0.1875;0;0;0;0;0;0;0.188888889;0.074074074;0.5;0.17;0;0.33;0.48;0.222222222;0.166666667;0.142857143;0.153846154;0;0.032258065;0.199513382;0.153114946;0.172992701;0.182279766;0.131364211;0.102069614;0.066414523;0.010262744;0.307692308;0.348258706;0.236111111;0.042268558;0.202607621;0.772669852;0.884207712;0;0;0.522792697;0.224607082;0.441156772;0.608879169;0.072662397;0;0;0;0.314474003;0;0;0;0;0;0;1;0;0;0;0;0;0;0.19963969;0;1;1;0.159503816;1;0;0;0;0;0;0;0;0;0.375549008;0.028705275;0;0;0.226622886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.174603175;0.185185185;0.3125;0.333333333;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.50E-01;2.48E-01;2.50E-01;2.54E-01;2.08E-01;4.34E-01;0;0;0;0.166666667;0.185185185;0;0.1875;0.4;0.181818182;0.141791045;0.813688213;0;0.833659491;0.242811502;0.790893761;0.228279387;0.297368421;0.489795918;0.042253521;0.150060938;0.186311787;0.115262321;0.154453213;0.271375465;0.464646465;0.691027926;0.441045606;0.37550836;0.584541063;0.487988695;0.362993763;0.191389063;0.134963836;0.191389063;0.134963836;0.146417445;0.647668394;0.770053476;0.605;0.571748879;0.296296296;0.222027972;0.340425532;0.317559153;0.296296296;0.156205879;0.11465769;0.120450895;0.111343501;0.075931425;0.042834361;0.238116159;0.230690187;0.228354605;0.186170213;0.472857143;0.175170068;0.858907142;0.476449883;0.276629571;0.750927048;0.165819938;0.56418451;0.325269601;0.25375;0.225974026;0.147311342;0.150900901;0.135077793;0.265828227;0.234010722;0.106491685;0.083544304;0.095844767;0.157140595;0.246055285;0.104070965;0.088548602;0.1754503;0.449010654;0.116438356;0.156738226;0.15451895;0.147092669;0.157580284;0.166666667;0;0.4524;0;0.5476;0;0.058446003;0;0.4972;0.224193151
N;0.287047084;0.254950495;0.250737463;0.292134831;0.333333333;0;0.3125;0;0;0.111111111;0;0;0.111111111;0.333333333;0.074074074;0.87;0.13;0;0;0.22;0.444444444;0;0.571428571;0.153846154;0.307692308;0;0;0.273471775;0.290997567;0.338156893;0.221124009;0.129586077;0.068078669;0.03748035;0.246153846;0.241293532;0.347222222;0.127846519;0.213941658;0.658973091;0.654071043;0;0.252625242;0.639976603;0;0.401776147;0.608879169;0.072662397;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.404843419;0;0;0.139039367;0;1;1;0.159503816;1;0;0;0.14403578;0;0;0.352116591;0;0;0;0.208055273;0;0.443412616;0;0;0.6;0;0.666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.341269841;0.185185185;0;0.222222222;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.60E-01;3.60E-01;3.95E-01;1.53E-01;2.62E-01;5.87E-01;0;0;0;0.25;0.185185185;0.375;0.3125;0;0;0.257462687;0.792775665;0.364116095;0.680039139;0;1;0.27427598;0.256578947;0.346938776;0.394366197;0.258226691;0.207224335;0.267885533;0.251409245;0.204460967;0.313131313;0.823529412;0.154060067;0.711251695;0.380676329;0.517663683;0.249480249;0.130106851;0.300201327;0.130735387;0.300201327;0.232087227;0.78238342;0.326203209;0.875;0.695067265;0.303703704;0.267482517;0.06855792;0.386052304;0.303703704;0.309587986;0.31777255;0.346731917;0.369742004;0.240840946;0.185729011;0.122484843;0.112861791;0;0.195478723;0.418571429;0.379251701;0.664452988;0.812018103;0.642289348;0.632962514;0.168235196;0.56066901;0.169046925;0.175;0.212987013;0.113420696;0.072876448;0.062638917;0.04482425;0;0;0;0.056644453;0.041402787;0.073436944;0;0;0;0.359208524;0.062071918;0.258542205;0.282798834;0.284234753;0.276400299;0;0;0;0;1;0;0;0;0.3571;0.263858093
N;0.195992555;0.237623762;0.25300658;0.202247191;0.285714286;0.090909091;0;0;0;0;0;0;0;0.233333333;0.148148148;1;0;0;0;0.62;0.333333333;0;0.428571429;0;0.076923077;0;0;0.169932729;0.217274939;0.208174664;0.148488679;0.161335842;0.096066566;0.017987873;0.276923077;0.201492537;0.322916667;0;1;0.944991571;0.950312032;0;0;0.647856777;0;0.401776147;0.608879169;0.072662397;0;0;0;0.281214873;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0.159503816;1;0;0;0;0;0;0;0;0;0.132905717;0.177702372;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.285714286;0.037037037;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.29E-01;3.33E-01;3.11E-01;9.25E-02;3.31E-02;5.11E-01;0;0;0;0.083333333;0.037037037;0;0;0.2;0.090909091;0.067164179;0.949936629;0;1;0.115015974;0.866779089;0.110732538;0.040789474;0.163265306;0.647887324;0.218159659;0.050063371;0.288155803;0.23938369;0.126394052;0.292929293;1;0.13403782;0.532309083;0.376328502;0.69477155;0.293555094;0.046511628;0.304377004;0.046511628;0.304377004;0.172897196;0.766839378;0.935828877;0.835;0.609865471;0.511111111;0.262237762;0.413711584;0.338729763;0.511111111;0.413981945;0.347521901;0.291157844;0.231949388;0.202414824;0.217818316;0;0;0;0;0;1;0.874985436;0.759805565;0.70616291;0.632962514;0.168235196;0.56066901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.187975647;0.077482877;0.199786445;0.204081633;0.264401273;0.240926064;0;0.125;0;0.9991;0.0009;0;0;0.499574979;0;0.2463661
N;0.212600483;0.247524752;0.255502609;0.213483146;0.26984127;0;0.1875;0;0;0;0;0;0;0.222222222;0.555555556;0.95;0.05;0;0;0.56;0.111111111;0;0.142857143;0.076923077;0.076923077;0;0;0.195086283;0.224817518;0.204366591;0.195954488;0.271401693;0.21709531;0.031933528;0.907692308;0.23880597;0.614583333;0.05492894;0.786836521;0.819139722;0.950312032;0;0;0.603973606;0;0.401776147;0.608879169;0.072662397;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.108178968;0.089582874;0;0.059111862;0;1;1;0.159503816;1;0;0;0;0;0;0.112615713;0;0;0;0.172310825;0;0;0;0;0;0;0;0.111111111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.125;0;0;0;0;0;0;0;0;0.26984127;0.111111111;0.0625;0.055555556;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;6.05E-01;6.15E-01;6.01E-01;3.00E-01;1.38E-01;5.06E-01;0;0;0;0.083333333;0.111111111;0.125;0.1875;0;0;0.083955224;0.880228137;0.118733509;0.815068493;0;1;0.172629188;0.127631579;0.448979592;0.507042254;0.242992078;0.119771863;0.285771065;0.261931605;0.301115242;0.424242424;0.89483066;0.169076752;0.562132851;0.387922705;0.609985869;0.321829522;0.078881207;0.300350459;0.078881207;0.300350459;0.261682243;0.85492228;0.374331551;0.965;0.737668161;0.666666667;0.291958042;0.165484634;0.409713574;0.666666667;0.397681085;0.270927969;0.207857338;0.1645665;0.122675965;0.107547794;0.076618926;0.104469943;0;0.069946809;0.375714286;0.258503401;0.794593965;0.69644653;0.70616291;0.632962514;0.168235196;0.56066901;0.055085981;0.000416667;0.245454545;0.111613195;0.033622909;0.002222671;0;0;0;0;0.000588005;0.01021216;0;0;0;0;0.239726027;0.074914384;0.2105204;0.218658892;0.25465376;0.236967886;0.083333333;0;0.998;0;0.002;0;0.128875631;0;0.3332;0.000246366
N;0.272664634;0.163366337;0.16547538;0.280898876;0.26984127;0;0.5625;0;0;0;0;0;0;0.322222222;0.111111111;0.4;0.07;0;0.53;0.14;0.444444444;0.5;0.142857143;0.076923077;0;0.096774194;0.399026764;0.252851711;0.292214112;0.296268088;0.210090794;0.16533396;0.080786687;0.034852908;0.215384615;0.226368159;0.340277778;0.095704322;0.188607599;0.772669852;0.950312032;0;0;0.60111466;0.07024121;0.42274566;0.44354292;0.089785567;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.132422659;0.408682946;0;0.142341355;0.559887549;1;1;0.159503816;1;0;0;0;0;0;0.128147089;0;0;0;0.07587754;0;0;0.123515739;0;0;0.25;0;0.444444444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0.26984127;0.333333333;0.1875;0.555555556;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.59E-01;3.52E-01;3.55E-01;2.93E-01;3.15E-01;5.82E-01;0;0.25;0.4;0.083333333;0.333333333;0.125;0.5625;0;0;0.093283582;0.678707224;0.131926121;0.503913894;0;1;0.282793867;0.335526316;0.510204082;0.323943662;0.201401584;0.321292776;0.127583466;0.189778279;0.289962825;0.444444444;0.698752228;0.148498331;0.769995481;0.21352657;0.600094206;0.456548857;0.124135764;0.243456864;0.124135764;0.243456864;0.23364486;0.663212435;0.22459893;0.745;0.697309417;0.427160494;0.227272727;0.09929078;0.387297634;0.427160494;0.192487058;0.165355289;0.165055604;0.145444153;0.127259371;0.103171979;0.264827344;0.351258777;0;0.256117021;0.31;0.163265306;0.710008156;0.579282601;0.735434396;0.693101296;0.140501374;0.249920102;0.504226173;0.358333333;0.3;0.224582015;0.534749035;0.451909477;0.520154789;0.574242613;0.41965538;0.253481013;0.417679341;0.214851172;0.470043896;0.147711072;0.22436751;0.245941739;0.719939117;0.078339041;0.250365292;0.259475219;0.214851418;0.251605676;0.083333333;0;0.7085;0;0.2915;0;0.091491367;0;0.6188;0.026607539
S;0.185134439;0.141089109;0.138926708;0.168539326;0.206349206;0.090909091;0;0;0.333333333;0;0.166666667;0;0.111111111;0.2;0.074074074;0.42;0;0;0.58;0.88;0.333333333;0.333333333;0.142857143;0.153846154;0.076923077;0.032258065;0.199513382;0.141269377;0.178345499;0.187611069;0.115618894;0.102069614;0.072768533;0.011947002;0.4;0.176616915;0.302951389;0;0.347975833;0.772669852;0.950312032;0;0;0.647856777;0.323768719;0.747200493;0.608879169;0.072662397;0;0;0;0;0.256558161;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0.159503816;1;0;0.638677966;0;0.162199931;0;0;0;0;0;0.059912152;0;0;0.253262574;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.222222222;0.037037037;0;0.277777778;0;0.25;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.25E-01;3.12E-01;2.82E-01;1.65E-01;8.95E-03;4.95E-01;0;0;0;0;0.037037037;0;0;0;0.090909091;0;0.960709759;0;1;0;0.89544688;0.081203861;0.038157895;0.06122449;0.676056338;0.100700792;0.039290241;0.116852146;0.097707629;0.163568773;0.464646465;0.89483066;0.179644049;0.583822865;0.378743961;0.603391427;0.322661123;0.024198617;0.155693088;0.177561282;0.164417269;0.554517134;0.398963731;0.556149733;0.125;0.47309417;0.313580247;0.856643357;0.245862884;0.262764633;0.313580247;0.171351559;0.139398118;0.124890155;0.078905661;0.058239268;0.050244073;0.076267463;0;0;0.115425532;0.531428571;0.828231293;0.826051497;0.721505196;0.705975872;0.632889085;0.169401183;0.55715351;0.322646459;0.062916667;0.257142857;0.300045188;0.172458172;0.110325318;0.065785231;0.007854382;0.039370868;0.092405063;0.031752254;0.038632046;0.000118638;0.006573737;0.000776742;0.035245719;0.456621005;0.10359589;0.17500281;0.177842566;0.194002572;0.193502614;0;0.125;0;0.169;0.831;0;0;0.084504225;0.1077;0
N;0.303750049;0.272277228;0.288461538;0.314606742;0.380952381;0.090909091;0.25;0;0;0;0;0;0;0.377777778;0.111111111;0.83;0;0;0.17;0.28;0.666666667;0.166666667;0.714285714;0.076923077;0.230769231;0.032258065;0.199513382;0.282538754;0.317518248;0.384107642;0.213768532;0.115710254;0.063237519;0.040983607;0.046153846;0.191542289;0.316840278;0.247465978;0.400996502;0.779100177;0.854275869;0;0;0.647856777;0.100109173;0.635401039;0.608879169;0.072662397;0;0;0;0.283646676;0;0;0;0;0;0;1;0;0;0;0.288085874;0.206657624;0;0;0;1;1;0.159503816;1;0;0;0;0;0;0.233080948;0;0;0.151828197;0.219132451;0;0;0.097079086;0;0.2;0.25;0;0.222222222;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.380952381;0.185185185;0;0.166666667;1;0.5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.31E-01;3.31E-01;2.94E-01;1.98E-01;1.96E-01;6.23E-01;0;0.25;0.2;0.25;0.185185185;0.25;0.25;0.2;0.090909091;0.244402985;0.782636248;0.245382586;0.740704501;0.121405751;0.86846543;0.23282226;0.206578947;0.367346939;0.535211268;0.278184034;0.217363752;0.314387917;0.263810598;0.167286245;0.303030303;0.82590612;0.264182425;0.69543606;0.142995169;0.667451719;0.466943867;0.08265242;0.360002983;0.08265242;0.360002983;0.319314642;0.689119171;0.245989305;0.89;0.820627803;0.249382716;0.236013986;0.108747045;0.455790785;0.249382716;0.32631669;0.377474043;0.449228811;0.432630102;0.307646943;0.271689453;0.045338722;0.044185648;0;0.068617021;0.192857143;0.879251701;0.88174298;0.749580959;0.700645282;0.628777031;0.168235196;0.56066901;0.224715826;0.119166667;0.327272727;0.132399458;0.129826255;0.088199636;0.08524132;0.002244109;0;0;0.092708742;0.049160861;0.130620477;0.020117218;0;0;0.436834094;0.053082192;0.302321007;0.303206997;0.331753875;0.320164302;0.083333333;0.125;0;0.9786;0.0214;0.3449;0;0.489324466;0.234;0.326681449
N;0.245863858;0.242574257;0.236895848;0.258426966;0.333333333;0;0.1875;0;0;0;0;0;0;0.3;0.074074074;0.86;0.11;0.121212121;0;0.16;0.444444444;0;0.571428571;0.307692308;0.153846154;0;0;0.233694063;0.264476886;0.290682914;0.188139294;0.124176858;0.068683812;0.028362901;0.261538462;0.221393035;0.325520833;0.051631307;0.379243509;0.798809418;0.880711543;0.613261818;0.096030759;0.79386674;0;0.401776147;0.608879169;0.072662397;0.992383998;0.429088152;0;0;0;0;0;0;0;0;1;0;0;0;0.278006396;0;0;0.067544193;0;1;1;0.159503816;1;0;0;0;0;0;0.226744853;0;0;0;0.195168344;0.577781229;0.141199586;0;0.978432912;0.4;0;0.333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;0.111111111;0;0.222222222;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.37E-01;3.38E-01;3.62E-01;1.46E-01;1.59E-01;5.51E-01;0;0;0;0.166666667;0.111111111;0.25;0.1875;0;0;0.167910448;0.871356147;0.237467018;0.801369863;0;1;0.195343555;0.151315789;0.346938776;0.535211268;0.220901889;0.128643853;0.249602544;0.236377302;0.19330855;0.313131313;0.84610814;0.245272525;0.65612291;0.248792271;0.656617993;0.227027027;0.069767442;0.299306539;0.069767442;0.299306539;0.261682243;0.756476684;0.336898396;0.855;0.737668161;0.30617284;0.258741259;0.14893617;0.409713574;0.30617284;0.320455226;0.274902661;0.308702767;0.321039778;0.231560324;0.158083588;0.067656621;0.058400411;0;0.114095745;0.381428571;0.420068027;0.760340207;0.786121354;0.678294211;0.632118075;0.170650454;0.547885373;0.261439813;0.36375;0.261038961;0.090826932;0.116956242;0.021014346;0.02827045;0.045256202;0.057202965;0.045886076;0.136613093;0.013062065;0.038676;0.036274355;0.058810475;0.03780298;0.288432268;0.06635274;0.237917275;0.244897959;0.275841061;0.264152353;0;0;0;0;1;0;0;0;0.24;0.19709288
N;0.060301746;0.064356436;0.07136374;0.06741573;0.111111111;0;0;0;0;0;0;0;0;0.077777778;0.037037037;0.25;0;0;0.75;0.5;0.111111111;0.166666667;0;0.076923077;0;0.032258065;0.199513382;0.055864288;0.071289538;0.073876618;0.047465809;0.04985889;0.059001513;0.001414777;0.553846154;0.330845771;0.133680556;0.05257731;0.233089912;0.772669852;0.950312032;0;0;0.647856777;0.26920304;0.496189188;0.608879169;0.072662397;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0.159503816;1;0;0;0;0;0;0;0;0;0;0.017748746;0;0;0.188669206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.111111111;0;0;0.166666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.46E-01;1.43E-01;1.40E-01;1.79E-03;0.00E+00;2.56E-01;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0.035775128;0;0.040816327;1;0.061852529;0;0.083465819;0.077414506;0.07063197;0.474747475;0.884135472;0.201334816;0.592408495;0.370048309;0.60715968;0.325571726;0;0.113638058;0;0.113638058;0.199376947;0;0.144385027;0.145;0.647982063;0.439506173;0.003496503;0.063829787;0.359900374;0.439506173;0.125443888;0.076695328;0.056892215;0.031801294;0.012156891;0.002713005;0.002811704;0;0;0.008510638;0.021428571;0.989795918;0.874752418;0.759889373;0.706069391;0.632962514;0.168235196;0.56066901;0.174876129;0.25;0.194805195;0.089923181;0.072393822;0.04546373;0.048371493;0;0;0;0.08878871;0.035861305;0.053031202;0;0;0;0.180365297;0.237585616;0.063532651;0.06122449;0.086035335;0.085511576;0;0;0;0;1;0;0;0;0;0
S;0.163339009;0.138613861;0.138416156;0.168539326;0.174603175;0.181818182;0.1875;0;0;0;0;0;0;0.188888889;0.037037037;0.78;0.22;0;0;0.7;0.222222222;0;0.285714286;0.153846154;0;0;0;0.155454811;0.169829684;0.18938817;0.131364211;0.09289746;0.064599092;0.010262744;0.307692308;0.348258706;0.237847222;0.072871373;0.325794121;0.772669852;0.889504937;0;0.111478371;0.59933357;0;0.401776147;0.608879169;0.072662397;0;0;0;0.164106294;0.10216596;0;0;0;0;0;1;0;0;0;0;0;0;0.202288694;0;1;1;0.159503816;1;0;0;0;0;0;0;0;0;0.185537296;0.079312295;0;0.127207859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.174603175;0.185185185;0.3125;0.222222222;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.53E-01;2.49E-01;2.53E-01;2.61E-01;1.84E-01;4.39E-01;0;0;0;0.083333333;0.185185185;0;0.1875;0.2;0.181818182;0.070895522;0.824461343;0;0.832681018;0.121405751;0.821247892;0.218057922;0.297368421;0.510204082;0.056338028;0.170018282;0.175538657;0.13990461;0.186396092;0.271375465;0.464646465;0.724896019;0.322580645;0.548576593;0.351690821;0.678285445;0.286486486;0.204588309;0.158601148;0.204588309;0.158601148;0.207165109;0.730569948;0.673796791;0.675;0.659192825;0.308641975;0.25;0.29787234;0.366127024;0.308641975;0.183630685;0.155966093;0.160570892;0.135506249;0.08844009;0.054717128;0.239961339;0.232745333;0.237323215;0.181648936;0.511428571;0.166666667;0.86857742;0.453234998;0.286636117;0.749642031;0.166402932;0.56397145;0.208685514;0.08875;0.227272727;0.216900136;0.094594595;0.125075773;0.162528217;0.077671113;0.026447606;0.010126582;0.03253626;0.111621279;0.096334085;0.090448281;0.002330226;0.002223705;0.461187215;0.113869863;0.160559739;0.160349854;0.157652474;0.160941001;0.083333333;0.125;0.0881;0;0.9119;0;0.011376696;0;0.4758;0.13205223
S;0.057110046;0.064356436;0.065123667;0.056179775;0.047619048;0.181818182;0.0625;0;0;0;0;0;0;0.055555556;0.111111111;0.83;0.17;0;0;0.58;0;0;0;0.076923077;0;0;0;0.054109389;0.057177616;0.053059152;0.057464659;0.074788335;0.072163389;0.001055468;0.461538462;0.544776119;0.131076389;0.092107567;0.243069341;0.772669852;0.950312032;0;0;0.647856777;0;0.401776147;0.608879169;0.072662397;0;0;0;0;0.150120562;0;0.31065255;0;0;0;1;0;0;0;0;0;0;0.054993787;0;1;1;0.159503816;1;0;0;0;0;0;0;0;0;0;0.042285941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.047619048;0.111111111;0.25;0.055555556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.42E-01;1.38E-01;1.18E-01;2.02E-01;9.03E-02;2.35E-01;0;0;0;0;0.074074074;0;0.0625;0;0.090909091;0;0.949302915;0;0.949119374;0;0.952782462;0.037478705;0.059210526;0.06122449;0.577464789;0.066422913;0.061470215;0.083465819;0.052236002;0.07063197;0.525252525;0.868686869;0.20189099;0.596927248;0.395169082;0.569948187;0.338461538;0.131049654;0.074491089;0.131049654;0.074491089;0.236760125;0.917098446;0.737967914;0.145;0.701793722;0.674074074;0.312937063;0.326241135;0.389788294;0.674074074;0.103324349;0.054672291;0.051377231;0.038348619;0.008887463;0.000709854;0.07468588;0.072786436;0.146602277;0;0.504285714;0.277210884;0.868810439;0.634177003;0.70616291;0.632962514;0.168235196;0.56066901;0;0;0.209090909;0.10438319;0.036036036;0.004647404;0;0;0;0;0.005488044;0.010845472;0;0;0;0;0.574581431;0.279109589;0.06490952;0.058309038;0.061734245;0.058849888;0;0.125;0;0;1;0;0;0;0.5714;0
S;0.225985031;0.173267327;0.18413887;0.235955056;0.26984127;0.090909091;0.25;0;0;0;0;0;0;0.288888889;0.037037037;0.74;0.04;0;0.22;0.18;0.555555556;0.166666667;0.571428571;0.153846154;0.153846154;0.032258065;0.199513382;0.204445744;0.244038929;0.275958365;0.152511206;0.089369708;0.05612708;0.020345834;0.184615385;0.218905473;0.256076389;0.089884826;0.312024671;0.750569308;0.874647482;0;0;0.655408336;0.103062496;0.642245767;0.608879169;0.072662397;0;0;0;0;0.234181425;0;0;0;0;0;1;0;0;0;0.148809727;0.181991123;0;0.072158422;0;1;1;0.159503816;1;0;0;0;0;0;0.117306012;0;0;0;0.154995664;0;0;0.098136272;0;0.2;0;0.333333333;0.222222222;0;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.26984127;0.185185185;0;0.222222222;0;0.5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.74E-01;2.70E-01;2.96E-01;1.56E-01;1.63E-01;5.46E-01;0;0;0;0.083333333;0.185185185;0.125;0.25;0;0.090909091;0.089552239;0.813688213;0.126649077;0.773972603;0;0.89544688;0.186257808;0.193421053;0.346938776;0.535211268;0.184186472;0.186311787;0.184022258;0.173994739;0.223048327;0.323232323;0.833036245;0.148498331;0.705377316;0.310144928;0.505887894;0.415384615;0.101508485;0.250689732;0.101508485;0.250689732;0.294392523;0.761658031;0.240641711;0.855;0.784753363;0.333333333;0.26048951;0.106382979;0.435865504;0.333333333;0.261669448;0.242172291;0.259840611;0.247005638;0.161536631;0.106235049;0.102627186;0.100017126;0;0.155319149;0.437142857;0.479591837;0.773505767;0.782852833;0.634714299;0.631861071;0.177688015;0.555875146;0.261731274;0.140416667;0.324675325;0.132399458;0.144144144;0.091028491;0.13393529;0.048622366;0.051893408;0.025;0.103096825;0.059927169;0.180685728;0.034056708;0.043719485;0.053480098;0.5456621;0.084760274;0.217854333;0.221574344;0.226426589;0.225690814;0;0.125;0;0.801;0.199;0;0;0.400520026;0.3565;0.192904656
N;0.101548331;0.123762376;0.126843658;0.101123596;0.111111111;0.181818182;0.0625;0;0;0;0;0;0;0.1;0.259259259;0.9;0.1;0;0;0.52;0;0;0;0.076923077;0;0;0;0.095495759;0.105839416;0.090378269;0.103436387;0.167215428;0.128593041;0.004199416;0.707692308;0.609452736;0.25;0.102815148;0.408735062;0.772669852;0.950312032;0;0;0.647856777;0;0.401776147;0.608879169;0.072662397;0;0;0;0;0.168173693;0;0.337963547;0;0;0;1;0;0;0;0;0;0;0.058128109;0;1;1;0.159503816;1;0;0;0;0;0;0;0;0;0;0.079201071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.111111111;0.111111111;0.25;0.055555556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.55E-01;2.55E-01;2.45E-01;2.53E-01;9.03E-02;3.32E-01;0;0;0;0;0.074074074;0;0.0625;0;0.090909091;0;0.947401774;0;0.9481409;0;0.949409781;0.06189665;0.059210526;0.06122449;0.577464789;0.115783059;0.063371356;0.148251192;0.111612176;0.07063197;0.515151515;0.909090909;0.155172414;0.590149119;0.397101449;0.614696185;0.325987526;0.137649277;0.142793229;0.137649277;0.142793229;0.258566978;0.96373057;0.764705882;0.155;0.733183857;0.661728395;0.328671329;0.338061466;0.407222914;0.661728395;0.191802507;0.124432187;0.099345474;0.073800307;0.055901007;0.04565433;0.07468588;0.072786436;0.146602277;0;0.504285714;0.277210884;0.868810439;0.634177003;0.70616291;0.632962514;0.168235196;0.56066901;0;0;0.209090909;0.10438319;0.036036036;0.004647404;0;0;0;0;0.005488044;0.010845472;0;0;0;0;0.387366819;0.162243151;0.109278408;0.104956268;0.121776213;0.113592233;0;0.125;0;0;1;0;0;0;0.3636;0
