Y;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50;X51;X52;X53;X54;X55;X56;X57;X58;X59;X60;X61;X62;X63;X64;X65;X66;X67;X68;X69;X70;X71;X72;X73;X74;X75;X76;X77;X78;X79;X80;X81;X82;X83;X84;X85;X86;X87;X88;X89;X90;X91;X92;X93;X94;X95;X96;X97;X98;X99;X100;X101;X102;X103;X104;X105;X106;X107;X108;X109;X110;X111;X112;X113;X114;X115;X116;X117;X118;X119;X120;X121;X122;X123;X124;X125;X126;X127;X128;X129;X130;X131;X132;X133;X134;X135;X136;X137;X138;X139;X140;X141;X142;X143;X144;X145;X146;X147;X148;X149;X150;X151;X152;X153;X154;X155;X156;X157;X158;X159;X160;X161;X162;X163;X164;X165;X166;X167;X168;X169;X170;X171;X172;X173;X174;X175;X176;X177;X178;X179;X180;X181;X182;X183;X184;X185;X186;X187;X188;X189;X190;X191;X192;X193;X194;X195;X196;X197;X198;X199;X200;X201;X202;X203;X204;X205;X206;X207;X208;X209;X210;X211;X212;X213;X214;X215;X216;X217;X218;X219;X220;X221;X222;X223;X224;X225;X226;X227;X228;X229;X230;X231;X232;X233;X234;X235;X236;X237;X238;X239;X240;X241;X242
N;0.081130955;0.034653465;0.010551396;0.056179775;0.015873016;0;0.0625;0;0;0.333333333;0.166666667;0;0.444444444;0.055555556;0.037037037;0.83;0.17;0;0;0.86;0;0;0;0.076923077;0.230769231;0;0;0.059666569;0.047201946;0.089362782;0.057464659;0.020225776;0.072163389;0.000920728;0.246153846;0.68159204;0.098958333;0;0.192030147;0.772669852;0.704445128;0;0;0.497699699;0;0.401776147;0.608879169;0.072662397;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.05192904;0;1;1;0.159503816;1;0;0;0.274163591;0.104417187;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.055555556;0.037037037;0;0.055555556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.22E-01;1.09E-01;8.32E-02;7.52E-02;4.72E-02;2.66E-01;0;0;0;0;0.037037037;0;0.0625;0;0;0;0.97148289;0;0.955968689;0;1;0.084611016;0.051315789;0.87755102;0.535211268;0.044637416;0.02851711;0;0.05524239;0.390334572;0.636363636;0.806892454;0.194104561;0.603705377;0.387922705;0.609514837;0.321829522;0.02796983;0.018939676;0.140791955;0.018939676;0.348909657;0.461139896;0.620320856;0;0.51793722;0.27654321;0.625874126;0.061465721;0.287671233;0.27654321;0.027296453;0.023543965;0.000803006;0.00035075;8.28E-05;5.83E-05;0.056585537;0.055146429;0;0.059840426;0.321428571;0.452380952;0.8161482;0.733489775;0.70616291;0.632962514;0.168235196;0.56066901;0.05362868;0.002083333;0.238961039;0.12833258;0.034427284;0.001515458;0;0;0;0;0.002940024;0.002533249;0;0;0;0;0.855403349;0.392123288;0.048443295;0.069970845;0.023218033;0.030246453;0;0;0;0;1;0;0;0;0.2857;0
N;0.622444858;0.584158416;0.571136828;0.617977528;0.619047619;0.090909091;1;0;0;0;0;0;0;0.644444444;0.481481481;0.9;0.1;0;0;0.26;0.333333333;0;0.428571429;0.384615385;0.769230769;0;0;0.596226967;0.626034063;0.636202082;0.567176187;0.541392286;0.255824508;0.28845722;0.092307692;0.315920398;0.697916667;0.382951041;0.170590588;0.090197768;0.874238839;0;0.388172354;0.514123848;0;0.401776147;0.608879169;0.072662397;0;0;0;0;0.17937765;0;0;0;0;0;1;0;0;0;0.557469364;0.754096873;0;0.289997257;0;1;1;0.159503816;1;0;0;0;0;0;0.483043444;0;0;0;0.680812879;0;0.781344364;0;0;0.8;0;0.333333333;0.555555556;0;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.75;0;0;0;0;0;0;0.619047619;0.62962963;0.3125;0.333333333;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6.93E-01;7.07E-01;6.97E-01;4.89E-01;6.24E-01;8.32E-01;0;0;0;0.333333333;0.62962963;0.5;1;0;0.090909091;0.348880597;0.312420786;0.493403694;0;0;0.89376054;0.690516752;0.742105263;0.448979592;0.521126761;0.591255332;0.687579214;0.565580286;0.520105224;0.308550186;0.313131313;0.501485443;0.419911012;0.520560325;0.458937198;0.51059821;0.243659044;0.324638592;0.649690553;0.324638592;0.649690553;0.323987539;0.792746114;0.235294118;0.905;0.82735426;0.4;0.270979021;0.104018913;0.459526775;0.4;0.663415052;0.554956197;0.569058513;0.576463405;0.534623861;0.530582081;0.288375362;0.37557801;0;0.28962766;0.437142857;0.241496599;0.533263428;0.552715387;0.750303937;0.640268752;0.094070126;0.79940343;0.319731857;0.1975;0.245454545;0.111613195;0.151544402;0.028692665;0.057938299;0.113701533;0.084251653;0.091350211;0.063896511;0.070218493;0.080673864;0.089973071;0.067132712;0.110184567;0.443683409;0.01755137;0.581825334;0.618075802;0.587287619;0.585511576;0;0.125;0;0.4795;0.5205;0;0;0.239761988;0.5705;0.193643755
N;0.328301588;0.264851485;0.279214885;0.348314607;0.412698413;0.363636364;0.0625;0;0;0.111111111;0;0;0.111111111;0.4;0.259259259;0.41;0;0;0.59;0.6;0.555555556;0.666666667;0.142857143;0.230769231;0.076923077;0.225806452;0.598540146;0.301550161;0.36836983;0.369636964;0.260659694;0.254703669;0.131770045;0.083269706;0.476923077;0.069651741;0.627604167;0;0.440485497;0.788462595;0.950312032;0;0;0.647856777;0.575285291;0.62118249;0.608879169;0.212484534;0;0;0;0.271421539;0.260507608;0;0;0.238040267;0;0.458232395;1;0;0;0;0.119616225;0;0;0;0;1;1;0.159503816;1;0;0;0.114142916;0;0;0.112889277;0;0;0.174877388;0.127429024;0;0;0.564726392;0;0;0.25;0;0;0;0;0;0.5;0.25;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.420634921;0.185185185;0.1875;0.611111111;0;0.75;1;0;0;0;0;0;0;1;0;0;0;0;0;0;6.23E-01;6.33E-01;6.64E-01;2.87E-01;1.47E-01;6.38E-01;0;0;0;0.166666667;0.148148148;0.125;0.0625;0.2;0.272727273;0.15858209;0.839036755;0.124010554;0.937377691;0.121405751;0.681281619;0.248154458;0.164473684;0.367346939;0.577464789;0.238726386;0.187579214;0.259538951;0.225479143;0.189591078;0.393939394;0.822341058;0.297552836;0.530049706;0.323671498;0.687235045;0.311850312;0.136706474;0.353739468;0.137020742;0.353739468;0.112149533;0.642487047;0.342245989;0.8;0.522421525;0.427160494;0.22027972;0.066193853;0.290161893;0.427160494;0.400804347;0.312155256;0.261598133;0.202824184;0.156818723;0.171551372;0.154028644;0.022777873;0.332873405;0.155319149;0.505714286;0.346938776;0.878713736;0.65630238;0.673618255;0.618753901;0.164154243;0.601470118;0.67589624;0.26125;0.353246753;0.282873927;0.329150579;0.214588806;0.322261636;0.149981299;0.207673813;0.27521097;0.089376715;0.213584547;0.084351643;0.111991129;0.059476254;0.085835001;0.46803653;0.04880137;0.325165786;0.320699708;0.344750558;0.359671397;0.083333333;0.375;0.0009;0.7786;0.2206;0.0377;0;0.390769538;0.1278;0.207686622
N;0.077725419;0.059405941;0.06886771;0.08988764;0.142857143;0;0;0;0;0;0;0;0;0.111111111;0;0;0;0;1;0;0.222222222;0.333333333;0;0.076923077;0;0.064516129;0.316301703;0.070342205;0.096593674;0.10383346;0.05390185;0.045860771;0.052647504;0.002425331;0.353846154;0.281094527;0.144965278;0;0.192030147;0.772669852;0.950312032;0;0;0.647856777;0.430330401;0.401776147;0.608879169;0.251782382;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0.159503816;1;0;0;0;0;0;0;0;0;0;0;0;0;0.323054358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.142857143;0;0;0.277777778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.57E-01;1.56E-01;1.19E-01;6.41E-03;0.00E+00;3.07E-01;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0.042021579;0;0.040816327;1;0.049360146;0;0.06836248;0.061255167;0.074349442;0.878787879;0.875222816;0.215795328;0.58337099;0.377777778;0.605746585;0.325987526;0;0.118633957;0;0.118633957;0.060747664;0;0.144385027;0.13;0.448430493;0.432098765;0.003496503;0.063829787;0.249066002;0.432098765;0.126385145;0.079939974;0.060604224;0.033801865;0.011815464;0.002100391;0;0;0;0;0;1;0.874985436;0.759805565;0.70616291;0.632962514;0.168235196;0.56066901;0.291460216;0.416666667;0.235064935;0.081789426;0.095720721;0.11669024;0.194453402;0.074180277;0.009517131;0;0.116620933;0.091434452;0.214616206;0.04712498;0.0105415;0;0.242770167;0.20890411;0.076711251;0.075801749;0.099641237;0.112696042;0;0;0;0;1;0;0;0;0;0
N;0.298499188;0.183168317;0.1179941;0.191011236;0.126984127;0;0.1875;0;0.333333333;0;1;0;0.666666667;0.222222222;0;0.9;0.1;0;0;0;0.333333333;0;0.428571429;0.076923077;0.615384615;0;0;0.178707224;0.187104623;0.234577304;0.137455465;0.066086548;0.051134644;0.012373681;0.153846154;0.325870647;0.222222222;0;0.192804724;0.734185077;0.728706418;0;0;0.66165201;0;0.401776147;0.608879169;0.072662397;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.157125939;0.233010668;0;0;1;1;0.159503816;0.497840989;0;0;0;1;0;0;0;0;0;0.085282585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.222222222;0.111111111;0.1875;0.111111111;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.55E-01;2.36E-01;2.87E-01;3.07E-01;9.81E-02;6.23E-01;0;0;0;0;0.111111111;0;0.1875;0;0;0;0.846007605;0;0.76223092;0;1;0.122089722;0.086842105;0.387755102;0.690140845;0.104052407;0.153992395;0.048887122;0.022923713;0.840148699;0.181818182;0.541295306;0.295884316;0.642566652;0.366666667;0.591144607;0.306860707;0.019170333;0.034747595;0.504714016;0.065543211;0.437694704;0.186528497;0.07486631;0.065;0.313901345;0.128395062;0.454545455;0.033096927;0.550435866;0.128395062;0.034184743;0.057085496;0.12969304;0.104679259;0.034753189;0.043972073;0.011510412;0;0;0.017553191;0.047142857;0.943877551;0.873703833;0.757961783;0.707191621;0.632962514;0.168235196;0.56066901;0.112795103;0.004166667;0.250649351;0.08811568;0.064350064;0.002525763;0;0;0;0;0.00372403;0.001504117;0.045201091;0;0;0;0.617199391;0.059075342;0.301421828;0.271137026;0.199824003;0.210978342;0;0;0;0;1;0;0;0;0.3158;0
N;0.364740823;0.304455446;0.301225323;0.370786517;0.412698413;0.181818182;0.1875;0;0;0.333333333;0;0;0.333333333;0.422222222;0.185185185;0.77;0.08;0;0.15;0.46;0.555555556;0.166666667;0.571428571;0.153846154;0.307692308;0.032258065;0.199513382;0.338841767;0.377128954;0.42168063;0.282726123;0.203198495;0.098335855;0.082034583;0.246153846;0.126865672;0.532986111;0.105512106;0.36137781;0.800562759;0.696403437;0;0.206140426;0.617151044;0.132588007;0.334487516;0.608879169;0.072662397;0;0;0;0.192362228;0.163839694;0;0;0;0;0;1;0;0;0;0.124697761;0;0;0.146540982;0;1;1;0.159503816;1;0;0;0.344933702;0;0;0.113281974;0;0;0.194659981;0.222868831;0;0.283340228;0.204583007;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.181818182;0;0;0;0;0;0.436507937;0.185185185;0.1875;0.333333333;0;0.5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5.42E-01;5.42E-01;5.01E-01;2.32E-01;1.92E-01;6.64E-01;0;0;0;0.166666667;0.185185185;0.125;0.1875;0.2;0.181818182;0.154850746;0.810519645;0.121372032;0.808219178;0.118210863;0.824620573;0.304940375;0.219736842;0.775510204;0.197183099;0.297989031;0.189480355;0.288553259;0.31304021;0.382899628;0.323232323;0.721330957;0.337041157;0.494351559;0.490821256;0.441827602;0.403326403;0.181332495;0.374916114;0.183218102;0.374916114;0.323987539;0.777202073;0.326203209;0.865;0.82735426;0.29382716;0.265734266;0.059101655;0.459526775;0.29382716;0.397424379;0.379968365;0.412760219;0.381836369;0.254756707;0.211857485;0.201915473;0.161500257;0.213176958;0.196010638;0.475714286;0.142857143;0.80111849;0.504190412;0.653044048;0.653082204;0.158574165;0.582933845;0.365782571;0.132916667;0.346753247;0.223678265;0.218951094;0.136492221;0.133612813;0.006482982;0.002103787;0;0.05880047;0.147640912;0.016727963;0.050530651;0.002219263;0.010896153;0.378995434;0.047517123;0.318534337;0.355685131;0.352467339;0.344809559;0.083333333;0.125;0.0004;0;0.9996;0;5.17E-05;0;0.2286;0.140675043
N;0.322432978;0.168316832;0.120263218;0.269662921;0.174603175;0.363636364;0.0625;0;0.333333333;0.666666667;0.333333333;0;0.888888889;0.288888889;0.111111111;0.52;0.04;0.121212121;0.41;0.36;0.222222222;0.333333333;0;0.230769231;0.615384615;0.032258065;0.199513382;0.263527347;0.262287105;0.323178472;0.233191587;0.159924741;0.100453858;0.035346957;0.230769231;0.350746269;0.391493056;0;0.192030147;0.772669852;0.443887255;0;0;0.647856777;0.023415453;0;0.608879169;0.072662397;0;0.202650408;0.265992923;0;0;0;0;0.167969438;0;0.090405981;1;0;0;0.494947306;0;0;0.237907269;0;0;1;1;0.159503816;0;0;0;0.65241952;0.300412697;0;0;0;0.295140946;0;0;0;0;0.126155203;0;0;0;0;0;0.333333333;0;0.333333333;0;0;0;0;0.5;0;0;0;0;0;0.5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.253968254;0.185185185;0.1875;0.388888889;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;4.08E-01;4.02E-01;3.60E-01;2.31E-01;2.34E-01;6.18E-01;0;0.25;0.2;0.083333333;0.148148148;0;0.0625;0.2;0.272727273;0.152985075;0.855513308;0;0.913894325;0.261980831;0.765598651;0.214650767;0.115789474;0.857142857;0.718309859;0.167123705;0.162864385;0.050476948;0.140924464;0.453531599;0.202020202;0.660724896;0.197441602;0.619069137;0.355555556;0.689590203;0.246153846;0.107165305;0.093803594;0.33469516;0.129296846;0.535825545;0.502590674;0.385026738;0.43;0.520179372;0.219753086;0.631118881;0.061465721;0.628891656;0.219753086;0.128310444;0.090403958;0.091088149;0.113227156;0.046765232;0.085581205;0.154819436;0;0.350810624;0.1625;0.565714286;0.505102041;0.693929861;0.727371773;0.801458898;0.600359805;0.164778879;0.566741238;0.342757214;0.12;0.35974026;0.230004519;0.402831403;0.317841988;0.31075997;0.220296721;0.193448207;0.116772152;0.05370443;0.109563015;0.14011152;0.250594012;0.624167776;0.083277741;0.807458143;0.073202055;0.274643138;0.29154519;0.190211873;0.205526512;0;0.25;0;0;1;0;0;0;0.1538;0.189455531
N;0.3489328;0.316831683;0.322157931;0.359550562;0.428571429;0;0.375;0;0;0;0;0;0;0.422222222;0.111111111;0.9;0.1;0;0;0.24;0.666666667;0;0.857142857;0.153846154;0.307692308;0;0;0.319976601;0.37080292;0.404417365;0.256752097;0.176857949;0.081845688;0.06772962;0.261538462;0.131840796;0.447916667;0.103505802;0.478115509;0.739504248;0.841648295;0;0.307367716;0.703832959;0;0.401776147;0.608879169;0.072662397;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.275289573;0.207475826;0;0.145792759;0;1;1;0.159503816;1;0;0;0;0;0;0.231015981;0;0;0;0.311171436;0;0.425770424;0;0;0.4;0;0.666666667;0.222222222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.428571429;0.222222222;0.0625;0.222222222;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;4.52E-01;4.59E-01;4.86E-01;2.14E-01;2.57E-01;6.64E-01;0;0;0;0.166666667;0.222222222;0.25;0.375;0;0;0.171641791;0.754119138;0.242744063;0.62035225;0;1;0.303804656;0.296052632;0.346938776;0.394366197;0.310329068;0.245880862;0.330683625;0.310785419;0.204460967;0.323232323;0.825311943;0.187986652;0.600090375;0.420772947;0.581252944;0.244074844;0.136077938;0.39900082;0.136077938;0.39900082;0.246105919;0.808290155;0.262032086;0.9;0.715246637;0.30617284;0.276223776;0.115839243;0.397260274;0.30617284;0.437256664;0.429834523;0.436804945;0.416170854;0.296100483;0.280577219;0.122396977;0.112861791;0;0.195212766;0.42;0.379251701;0.664336479;0.811431445;0.642756944;0.632962514;0.168235196;0.56066901;0.169046925;0.174583333;0.212987013;0.113420696;0.072876448;0.062537886;0.04482425;0;0;0;0.056644453;0.041402787;0.073436944;0;0;0;0.369863014;0.046232877;0.323339328;0.346938776;0.366817843;0.353920836;0;0;0;0;1;0;0;0;0.3529;0.144863267
N;0.681962539;0.648514851;0.637395053;0.685393258;0.746031746;0;0.9375;0;0;0;0;0;0;0.755555556;0.333333333;0.93;0.07;0;0;0.26;0.777777778;0;1;0.307692308;1;0;0;0.634396022;0.706569343;0.712363544;0.561659579;0.488240828;0.196822995;0.398787334;0.123076923;0.07960199;0.814236111;0.411824788;0.33899795;0.377851291;0.804063224;0;0.530812874;0.735774281;0;0.401776147;0.608879169;0.072662397;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.564805421;0.997180882;0;0.082004506;0;1;1;0.159503816;1;0;0;0;0;0;0.477254476;0;0;0;0.742908042;0;0.798862461;0;0;0.8;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0;0;0.746031746;0.555555556;0.25;0.277777778;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8.08E-01;8.21E-01;8.25E-01;5.22E-01;5.25E-01;8.88E-01;0;0;0;0.333333333;0.555555556;0.5;0.9375;0;0;0.350746269;0.352978454;0.496042216;0.000978474;0;1;0.692788189;0.701315789;0.469387755;0.507042254;0.607556368;0.647021546;0.644674086;0.508831266;0.301115242;0.323232323;0.618538324;0.369855395;0.531405332;0.355072464;0.684879887;0.096465696;0.168447517;0.774588025;0.168447517;0.774588025;0.334890966;0.813471503;0.235294118;0.92;0.843049327;0.449382716;0.277972028;0.104018913;0.468244085;0.449382716;0.781713943;0.721183485;0.694903185;0.719413339;0.594104684;0.579912095;0.080924348;0.107381401;0;0.078191489;0.36;0.25170068;0.800652453;0.689574254;0.70728514;0.633366377;0.167027567;0.56418451;0.287962693;0.334166667;0.244155844;0.111613195;0.101512227;0.039098808;0.107384715;0.098616133;0.048988179;0.099050633;0.083496668;0.024224193;0.088978527;0.086884207;0.078339991;0.09495219;0.4543379;0.01369863;0.64431831;0.679300292;0.67948284;0.666243465;0;0;0;0;1;0;0;0;0.4762;0.156442474
N;0.950873164;0.965346535;0.968005446;0.95505618;0.984126984;1;0.8125;0;0;0;0;0;0;0.955555556;0.555555556;0.85;0.15;0;0;0.1;0.111111111;0;0.142857143;1;0.076923077;0;0;0.961830945;0.945742092;0.985275451;0.954028273;0.897224835;0.423903177;0.88268583;0.015384615;0.883084577;0.926215278;0.96401786;0.178152617;0.070484302;0.871166449;0;0.196951368;0.061812374;0;0.401776147;0.608879169;0.072662397;0;0;0;0.797102408;0.818138355;0;0;0;0;0;1;0;0;0;0.142219689;0;0;1;0;1;1;0.159503816;1;0;0;0;0;0;0.119022406;0;0;0.810015738;0.923871734;0;0.25926577;0;0;0.2;0;0.333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0.984126984;0.888888889;0.6875;0.722222222;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;9.11E-01;9.33E-01;8.32E-01;7.53E-01;8.18E-01;9.75E-01;0;0;0;0.416666667;0.888888889;0.125;0.8125;0.8;1;0.365671642;0.137515843;0.121372032;0.230919765;0.479233227;0.032040472;0.880749574;0.839473684;0.387755102;0.366197183;0.974710542;0.862484157;0.94872814;1;0.241635688;0.323232323;0.483065954;0.208008899;0.864437415;0.050241546;0.820065944;0.398752599;0.978315525;0.970099172;0.978315525;0.970099172;0.244548287;0.792746114;0.352941176;0.885;0.713004484;0.380246914;0.270979021;0.156028369;0.396014944;0.380246914;0.9569161;0.973556132;0.995181964;0.979903349;0.97177532;0.962698613;0.971355768;0.94553862;0.999655053;0.700797872;0.438571429;0.181972789;0.196085285;0.246899095;0.442719536;0;1;0.2769788;0.678519382;0.142083333;0.237662338;0.110257569;0.411196911;0.143968478;0.517682468;0.554793667;0.245842517;0.549472574;0.078596629;0.135291324;1;0.069539046;0.271083;0.99066044;0.392694064;0.000856164;0.961728673;0.95335277;0.973532796;0.971919343;0.083333333;0.875;0.9983;0;0.0017;0.0083;0.128914371;0;0.4368;0.113328406
N;0.363188532;0.297029703;0.301452235;0.359550562;0.349206349;0.545454545;0.25;0;0.333333333;0;0;0;0;0.4;0.259259259;0.49;0.08;0;0.43;0.26;0.444444444;0.5;0.142857143;0.153846154;0.307692308;0.032258065;0.199513382;0.328458614;0.372019465;0.377760853;0.287897943;0.24929445;0.11709531;0.07628565;0.307692308;0.169154229;0.513020833;0.188166944;0.376098368;0.772669852;0.950312032;0;0;0.647856777;0.121608956;0.575533112;0.516238382;0.099416924;0;0;0;0;0.388001996;0;0;0.428363889;0.245701424;0;1;0;0.814820278;0;0;0.09020552;0.552500499;0.073596127;0;1;0.515397781;0.159503816;1;0;0;0;0;0;0;0.248158045;0;0;0.179945707;0;0;0.174834771;0;0;0;0;0.111111111;0;0;0;0;0.25;0.25;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0.5;0;0;0;0;0;0;0.090909091;0;0;0;0;0;0.349206349;0.37037037;0.4375;0.611111111;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5.10E-01;5.23E-01;5.57E-01;6.71E-01;3.12E-01;6.99E-01;0;0;0;0.083333333;0.296296296;0;0.25;0.2;0.363636364;0.074626866;0.649556401;0;0.714285714;0.127795527;0.561551433;0.283361726;0.305263158;0.551020408;0.661971831;0.328305911;0.381495564;0.275437202;0.246148065;0.791821561;0.181818182;0.45751634;0.310344828;0.59195662;0.602898551;0.176165803;0.565488565;0.258642363;0.311833569;0.258642363;0.363731265;0.878504673;0.694300518;0.245989305;0.655;0.627802691;0.254320988;0.237762238;0.108747045;0.902864259;0.254320988;0.382407051;0.336307592;0.314338959;0.263231053;0.193423898;0.20260993;0.263685089;0.112690529;0.471886858;0.259308511;0.682857143;0.149659864;0.737154841;1;0.096418218;0.661673459;0.142333639;0.59166933;0.389682308;0.340833333;0.522077922;0.206958879;0.380469755;0.28066276;0.332580888;0.265802269;0.10478862;0.079324895;0.150725206;0.242716909;0.138094673;0.251227626;0.076564581;0.237714032;0.630136986;0.042808219;0.38113971;0.355685131;0.350233534;0.359970127;0.083333333;0.375;0.1168;0.1419;0.7413;0.9981;0;0.012550628;0.3522;0.074156196
N;0.199928721;0.252475248;0.255899705;0.202247191;0.26984127;0;0.125;0;0;0;0;0;0;0.2;0.555555556;0.89;0.11;0;0;0.58;0;0;0;0.153846154;0;0;0;0.188505411;0.213381995;0.181010409;0.206872773;0.37770461;0.320121029;0.029463283;0.969230769;0.527363184;0.629340278;0.054931372;0.789336782;0.772669852;0.950312032;0;0.264670972;0.604203636;0;0.401776147;0.608879169;0.072662397;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.107763529;0;0;0.058877472;0;1;1;0.159503816;1;0;0;0;0;0;0.112377448;0;0;0;0.138698488;0;0.208355739;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.125;0;0;0;0;0;0;0;0;0.26984127;0.074074074;0.0625;0.111111111;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;6.20E-01;6.28E-01;6.04E-01;2.42E-01;1.03E-01;4.75E-01;0;0;0;0.083333333;0.074074074;0.125;0.125;0;0;0.082089552;0.922053232;0.116094987;0.87964775;0;1;0.153321976;0.078947368;0.448979592;0.507042254;0.24055454;0.077946768;0.284976153;0.281097332;0.29739777;0.434343434;0.917409388;0.157953281;0.561680976;0.387439614;0.609985869;0.322245322;0.064739158;0.296696741;0.064739158;0.296696741;0.258566978;0.844559585;0.374331551;0.96;0.733183857;0.651851852;0.288461538;0.165484634;0.407222914;0.651851852;0.38026783;0.260788449;0.199766674;0.157902258;0.117492473;0.10281219;0.076706792;0.104469943;0;0.069946809;0.375714286;0.258503401;0.794477455;0.69644653;0.70616291;0.632962514;0.168235196;0.56066901;0.113378024;0.08375;0.245454545;0.111613195;0.049710425;0.002222671;0;0;0;0;0.020188162;0.01021216;0;0;0;0;0.134703196;0.075770548;0.198016185;0.206997085;0.25269072;0.23622106;0.083333333;0;0.9973;0;0.0027;0;0.128785237;0;0.2499;0.000246366
N;0.020654972;0.044554455;0.042999773;0.02247191;0.047619048;0;0;0;0;0;0;0;0;0.022222222;0;0.67;0.33;0;0;0;0;0;0;0.076923077;0;0;0;0.023106171;0.017761557;0.043919777;0.022985864;0.007996237;0.204387292;0.000179654;0.353846154;0.378109453;0.050347222;0.095923191;0.192030147;0.772669852;0.950312032;0.494066643;0;0.724535668;0;0.401776147;0.608879169;0.072662397;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0.159503816;1;0;0;0;0;0;0;0;0;0;0.014504392;0.443598903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.047619048;0;0;0.055555556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.29E-02;5.67E-02;4.28E-02;4.36E-03;0.00E+00;1.02E-01;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0.015900057;0;0.020408163;0.943661972;0.050121877;0;0.065580286;0.065388952;0.07063197;0.434343434;0.849079026;0.293659622;0.494803434;0.431400966;0.609514837;0.321829522;0;0.072328685;0;0.072328685;0.252336449;0;0.144385027;0.15;0.724215247;0.417283951;0.003496503;0.063829787;0.402241594;0.417283951;0.053737218;0.054145036;0.020635738;0.002546182;8.28E-05;5.83E-05;0.006765662;0;0;0.020478723;0.054285714;0.93537415;0.873237796;0.759805565;0.70616291;0.632962514;0.168235196;0.56066901;0.058292043;0.083333333;0.135064935;0.046995029;0.016087516;0;0;0;0;0;0.019600157;0;0;0;0;0;0.111872146;0.405821918;0.028408452;0.023323615;0.042442293;0.039133682;0;0;0;0;1;0;0;0;0;0
